# Columns:
# 1: wavelength (nm)
# 2: intensity (arbitrary units)
# 3: description (ionic species)
# 4: status (bitmask)
# 5: transition
# 6: source reference
#
# Status bitmask elements:
# GOOD=0: Line is good
# NOT_VISIBLE=1: Line is not typically visible in PFS (maybe too faint)
# BLEND=2: Line is blended with other line(s)
# SUSPECT=4: Line is of suspect quality
# REJECTED=8: Line has been rejected from use in PFS
# BROAD=16: Line is broader than normal
# DETECTORMAP_USED=32: Used for fitting detectorMap
# DETECTORMAP_RESERVED=64: Reserved during fitting detectorMap
# SKYSUB_USED=128: Used for 2d sky subtraction
#
647.19261            1.00    OH           0 6-1_R2e(1.5)   4
647.19401            1.00    OH           0 6-1_R2f(1.5)   4
647.27483            1.00    OH           0 6-1_R1f(1.5)   4
647.27763            1.00    OH           0 6-1_R1e(1.5)   4
647.96921            1.00    OH           0 6-1_R2f(0.5)   4
647.97092            1.00    OH           0 6-1_R2e(0.5)   4
649.92664            1.00    OH           0 6-1_Q2f(0.5)   4
649.93774            1.00    OH           0 6-1_Q2e(0.5)   4
650.05067            1.00    OH           0 6-1_Q1f(1.5)   4
650.05417            1.00    OH           0 6-1_Q1e(1.5)   4
650.67284            1.00    OH           0 6-1_Q1f(2.5)   4
650.68574            1.00    OH           0 6-1_Q1e(2.5)   4
651.56448            1.00    OH           0 6-1_Q1f(3.5)   4
651.59369            1.00    OH           0 6-1_Q1e(3.5)   4
652.41981            1.00    OH           0 6-1_P2e(1.5)   4
652.42571            1.00    OH           0 6-1_P2f(1.5)   4
653.48160            1.00    OH           0 6-1_P1e(2.5)   4
653.48820            1.00    OH           0 6-1_P1f(2.5)   4
654.58139            1.00    OH           0 6-1_P2e(2.5)   4
654.58459            1.00    OH           0 6-1_P2f(2.5)   4
655.53635            1.00    OH           0 6-1_P1e(3.5)   4
655.54915            1.00    OH           0 6-1_P1f(3.5)   4
657.05866            1.00    OH           0 6-1_P2f(3.5)   4
657.06006            1.00    OH           0 6-1_P2e(3.5)   4
657.89998            1.00    OH           0 6-1_P1e(4.5)   4
657.92029            1.00    OH           0 6-1_P1f(4.5)   4
659.84301            1.00    OH           0 6-1_P2f(4.5)   4
659.85011            1.00    OH           0 6-1_P2e(4.5)   4
660.58140            1.00    OH           0 6-1_P1e(5.5)   4
660.61031            1.00    OH           0 6-1_P1f(5.5)   4
662.93854            1.00    OH           0 6-1_P2f(5.5)   4
662.95094            1.00    OH           0 6-1_P2e(5.5)   4
663.58701            1.00    OH           0 6-1_P1e(6.5)   4
663.62532            1.00    OH           0 6-1_P1f(6.5)   4
663.62532            1.00    OH           0 6-1_P1f(6.5)   4
666.35035            1.00    OH           0 6-1_P2f(6.5)   4
666.37176            1.00    OH           0 6-1_P2e(6.5)   4
666.92251            1.00    OH           0 6-1_P1e(7.5)   4
666.97102            1.00    OH           0 6-1_P1f(7.5)   4
670.08576            1.00    OH           0 6-1_P2f(7.5)   4
